"CAS"	"Synonyms"	"DatabaseCount"
"73-40-5"	"guanine;73-40-5;2-Amino-6-hydroxypurine"	4
"730-40-5"	"Disperse orange 3;730-40-5;4-(4-Nitrophenylazo)aniline"	4
"73138-45-1"	"Glycol montanate;2-Hydroxyethyl octacosanoate;Fatty acids, montan-wax, ethylene esters"	4
"73246-45-4"	"73246-45-4;(S)-methyl 2-chloropropanoate;Methyl (S)-(-)-2-chloropropionate"	4
"73250-68-7"	"Mefenacet;73250-68-7;2-(Benzo[d]thiazol-2-yloxy)-N-methyl-N-phenylacetamide"	4
"73665-18-6"	";;N,N-Dimethyloctylamine"	4
"73758-62-0"	";N,N-Dimethyloctylamine;7378-99-6"	4
"7378-99-6"	"N,N-Dimethyloctylamine;7378-99-6;N,N-Dimethyl-n-octylamine"	4
"7396-58-9"	"Didecylmethylamine;N-Methyldidecylamine;7396-58-9"	4
"74-11-3"	"4-Chlorobenzoic acid;74-11-3;P-CHLOROBENZOIC ACID"	4
"74-79-3"	"L-arginine;arginine;74-79-3"	4
"7439-91-0"	"7439-91-0;La;Lanthanum"	4
"7446-20-0"	"ZINC SULFATE HEPTAHYDRATE;7446-20-0;Zinc sulfate (heptahydrate)"	4
"7446-81-3"	"SODIUM ACRYLATE;7446-81-3;2-Propenoic acid, sodium salt"	4
"74869-22-0"	";STANNOUS SULFATE;Tin(II) sulfate"	4
"7488-55-3"	"STANNOUS SULFATE;Tin(II) sulfate;7488-55-3"	4
"7496-02-8"	"6-NITROCHRYSENE;Chrysene, 6-nitro-;7496-02-8"	4
"75-16-1"	"Methylmagnesium bromide;75-16-1;METHYL MAGNESIUM BROMIDE"	4
"75-84-3"	"NEOPENTYL ALCOHOL;75-84-3;2,2-Dimethyl-1-propanol"	4
"75-89-8"	"2,2,2-TRIFLUOROETHANOL;75-89-8;Trifluoroethanol"	4
"7546-30-7"	";7580-85-0;2-tert-Butoxyethanol"	4
"7580-85-0"	"7580-85-0;2-tert-Butoxyethanol;Ethylene glycol mono-tert-butyl ether"	4
"7585-20-8"	"ZIRCONIUM ACETATE;zirconium(iv) acetate;7585-20-8"	4
"7585-41-3"	"7585-41-3;Pigment Red 48 barium;UNII-1F2ZF80SRN"	4
"76-39-1"	"2-METHYL-2-NITRO-1-PROPANOL;76-39-1;2-Methyl-2-nitropropan-1-ol"	4
"76-57-3"	"codeine;Methylmorphine;Codeine anhydrous"	4
"76-83-5"	"Triphenylmethyl chloride;Trityl chloride;76-83-5"	4
"760-67-8"	"2-Ethylhexanoyl chloride;760-67-8;Hexanoyl chloride, 2-ethyl-"	4
"76180-96-6"	"76180-96-6;3-methyl-3H-imidazo[4,5-f]quinolin-2-amine;2-Amino-3-methylimidazo(4,5-f)quinoline"	4
"762-16-3"	"Dioctanoyl peroxide;Peroxide, bis(1-oxooctyl);Octanoyl peroxide"	4
"7632-51-1"	"VANADIUM TETRACHLORIDE;Tetrachlorovanadium;7632-51-1"	4
"7647-17-8"	"CESIUM CHLORIDE;7647-17-8;Caesium chloride"	4
"7651-02-7"	"7651-02-7;N-[3-(Dimethylamino)propyl]octadecanamide;N-[3-(Dimethylamino)propyl]stearamide"	4
"76738-62-0"	"Paclobutrazol;76738-62-0;82336-55-8"	4
"7693-26-7"	"Potassiumhydride;Potassium hydride;7693-26-7"	4
"7695-91-2"	"alpha-tochopheryl acetate;DL-alpha-Tocopherol acetate;Tocopheryl acetate"	4
"77-98-5"	"Tetraethylammonium hydroxide;77-98-5;Tetraethyl ammonium hydroxide"	4
"77094-11-2"	"77094-11-2;MeIQ;2-Amino-3,4-dimethyl-3H-imidazo[4,5-f]quinoline"	4
"771-29-9"	"Tetralin hydroperoxide;771-29-9;1,2,3,4-Tetrahydro-1-naphthyl hydroperoxide"	4
"7718-98-1"	"Vanadium(III) chloride;7718-98-1;Vanadium chloride (VCl3)"	4
"77500-04-0"	"MeIQx;77500-04-0;2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline"	4
"77501-63-4"	"LACTOFEN;77501-63-4;2-Ethoxy-1-methyl-2-oxoethyl 5-(2-chloro-4-trifluoromethylphenoxy)-2-nitrobenzoate"	4
"7757-87-1"	"magnesium phosphate;TRIMAGNESIUM PHOSPHATE;7757-87-1"	4
"7775-19-1"	"SODIUM METABORATE;Kodalk;7775-19-1"	4
"7778-66-7"	"Potassium hypochlorite;7778-66-7;UNII-G27K3AQ7DW"	4
"7778-73-6"	"Potassium pentachlorophenate;Potassium pentachlorophenolate;Potassium pentachlorophenoxide"	4
"7782-68-5"	"Iodic acid;7782-68-5;iodine trioxide"	4
"7782-77-6"	"NITROUS ACID;Nitrosyl hydroxide;HNO2"	4
"7782-79-8"	"HYDRAZOIC ACID;Hydrogen azide;Triazoic acid"	4
"7782-89-0"	"LITHIUM AMIDE;Lithamide;7782-89-0"	4
"7782-92-5"	"SODIUM AMIDE;7782-92-5;Sodamide"	4
"7783-66-6"	"Iodine pentafluoride;7783-66-6;Pentalfluoroiodide"	4
"7783-82-6"	"Tungsten hexafluoride;7783-82-6;Hexafluorotungsten"	4
"7783-93-9"	"SILVER PERCHLORATE;7783-93-9;UNII-SV4X1U113O"	4
"7783-97-3"	"Silver iodate;7783-97-3;UNII-5P7OX4VT1F"	4
"7784-08-9"	";Arsenous tribromide;ARSENIC TRIBROMIDE"	4
"7784-33-0"	"Arsenous tribromide;ARSENIC TRIBROMIDE;Tribromoarsine"	4
"7784-35-2"	"ARSENIC TRIFLUORIDE;Trifluoroarsine;Arsenous trifluoride"	4
"7784-36-3"	"Arsenic pentafluoride;7784-36-3;Arsorane, pentafluoro-"	4
"7785-23-1"	"Silver bromide;7785-23-1;AgBr"	4
"7785-26-4"	"(-)-alpha-Pinene;7785-26-4;(1S,5S)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene"	4
"7785-84-4"	"SODIUM TRIMETAPHOSPHATE;7785-84-4;Trisodium trimetaphosphate"	4
"7785-88-8"	";Naugawhite;2,2'-Methylenebis(4-methyl-6-nonylphenol)"	4
"7786-17-6"	"Naugawhite;2,2'-Methylenebis(4-methyl-6-nonylphenol);7786-17-6"	4
"7787-36-2"	"BARIUM PERMANGANATE;7787-36-2;UNII-YQV1TGU8UP"	4
"7788-98-9"	";7788-99-0;Chromium potassium sulfate dodecahydrate"	4
"7788-99-0"	"7788-99-0;Chromium potassium sulfate dodecahydrate;Chromic potassium sulfate dodecahydrate"	4
"7789-02-8"	"Chromium(III) nitrate nonahydrate;7789-02-8;Chromic nitrate nonahydrate"	4
"7789-04-0"	"Chromic phosphate;7789-04-0;CHROMIUM PHOSPHATE"	4
"7789-31-3"	"Bromic acid;bromine trioxide;7789-31-3"	4
"7789-33-5"	"Iodine monobromide;7789-33-5;Iodine bromide"	4
"7789-59-5"	"7789-59-5;Phosphoric tribromide;PHOSPHORUS OXYBROMIDE"	4
"7789-65-3"	"Selenium tetrabromide;7789-65-3;UNII-8O54YXR180"	4
"7789-79-9"	";CALCIUM MOLYBDATE;7789-82-4"	4
"7789-82-4"	"CALCIUM MOLYBDATE;7789-82-4;UNII-Q03C83V2AN"	4
"7790-28-5"	"Sodium periodate;Sodium metaperiodate;7790-28-5"	4
"7790-44-5"	"7790-44-5;Antimony(III) iodide;ANTIMONY TRIIODIDE"	4
"7791-13-1"	";Magnesium chloride hexahydrate;7791-18-6"	4
"7791-18-6"	"Magnesium chloride hexahydrate;7791-18-6;Magnesium dichloride hexahydrate"	4
"7791-20-0"	";PYROSULFURYL CHLORIDE;Disulfuryl chloride"	4
"7791-27-7"	"PYROSULFURYL CHLORIDE;Disulfuryl chloride;Chlorosulfonic anhydride"	4
"78-53-5"	"AMITON;Metramac;Inferno"	4
"78-57-9"	"MENAZON;Azidithion;Saphicol"	4
"78-62-6"	"Diethoxydimethylsilane;Dimethyldiethoxysilane;78-62-6"	4
"78-75-1"	"1,2-DIBROMOPROPANE;78-75-1;Propylene dibromide"	4
"78-76-2"	"2-Bromobutane;78-76-2;SEC-BUTYL BROMIDE"	4
"78-99-9"	"1,1-DICHLOROPROPANE;DICHLOROPROPANE;Propane, 1,1-dichloro-"	4
"79-30-1"	"Isobutyryl chloride;79-30-1;2-Methylpropanoyl chloride"	4
"79-42-5"	"2-Mercaptopropionic acid;Thiolactic acid;79-42-5"	4
"79-50-5"	"DL-Pantolactone;79-50-5;3-hydroxy-4,4-dimethyldihydrofuran-2(3H)-one"	4
"79-57-2"	"oxytetracycline;Terramycin;Oxyterracine"	4
"79-83-4"	"pantothenic acid;D-pantothenic acid;vitamin B5"	4
"791-28-6"	"TRIPHENYLPHOSPHINE OXIDE;791-28-6;Phosphine oxide, triphenyl-"	4
"79277-27-3"	"Thifensulfuron-methyl;79277-27-3;Thifensulfuron methyl"	4
"79538-32-2"	"Tefluthrin;Force;79538-32-2"	4
"79622-59-6"	"Fluazinam;79622-59-6;3-chloro-N-[3-chloro-2,6-dinitro-4-(trifluoromethyl)phenyl]-5-(trifluoromethyl)pyridin-2-amine"	4
"80-06-8"	"Chlorfenethol;4,4'-Dichloro-alpha-methylbenzhydrol;80-06-8"	4
"80-33-1"	"Chlorfenson;Ovex;80-33-1"	4
"8001-20-5"	";;"	4
"8001-25-0"	";;"	4
"8001-54-5"	";;"	4
"8001-69-2"	";;"	4
"8002-03-7"	";;"	4
"8002-16-2"	";;8006-28-8"	4
"8006-20-0"	";8006-28-8;soda-lime"	4
"8006-28-8"	"8006-28-8;soda-lime;MFCD00134094"	4
"8006-90-4"	"PEPPERMINT OIL;8006-90-4;3,7-dimethyl-1-oxaspiro[3.5]nonane;3,6-dimethyl-4,5,6,7-tetrahydro-1-benzofuran;5-methyl-2-propan-2-ylcyclohexan-1-ol;5-methyl-2-propan-2-ylcyclohexan-1-one;(5-methyl-2-propan-2-ylcyclohexyl) acetate;5-methyl-2-propan-2-ylidenecyclohexan-1-one"	4
"8008-74-0"	";;"	4
"8015-86-9"	";;"	4
"8016-20-4"	";;"	4
"8016-28-2"	";;"	4
"8016-70-4"	";;guaiacol"	4
"8020-84-6"	";guaiacol;2-Methoxyphenol"	4
"8021-39-4"	"guaiacol;2-Methoxyphenol;90-05-1"	4
"8021-99-6"	";;Orange oil"	4
"8027-33-6"	";Orange oil;8028-48-6"	4
"8028-48-6"	"Orange oil;8028-48-6;2,6-dimethyl-10-methylidenedodeca-2,6,11-trienal"	4
"8030-12-4"	";;"	4
"8030-76-0"	";;"	4
"8049-17-0"	";;"	4
"8052-10-6"	";;"	4
"8052-50-4"	";;Bufencarb"	4
"8061-53-8"	";Bufencarb;8065-36-9"	4
"8065-36-9"	"Bufencarb;8065-36-9;(3-pentan-2-ylphenyl) N-methylcarbamate;(3-pentan-3-ylphenyl) N-methylcarbamate"	4
"81-64-1"	"Quinizarin;1,4-Dihydroxyanthraquinone;81-64-1"	4
"813-94-5"	"Calcium citrate;813-94-5;Tricalcium dicitrate"	4
"81335-37-7"	"IMAZAQUIN;81335-37-7;Imazaquin acid"	4
"814-78-8"	"3-Methyl-3-buten-2-one;814-78-8;3-Methylbut-3-en-2-one"	4
"814-80-2"	"calcium lactate;814-80-2;Calcium dilactate"	4
"81406-37-3"	"Fluroxypyr-meptyl;Starane;81406-37-3"	4
"822-12-8"	"SODIUM MYRISTATE;822-12-8;Sodium tetradecanoate"	4
"82413-20-5"	"Droloxifene;E-Droloxifene;3-HYDROXYTAMOXIFEN"	4
"83-66-9"	"MUSK AMBRETTE;83-66-9;Amber musk"	4
"830-13-7"	"CYCLODODECANONE;830-13-7;UNII-WL053118A9"	4
"83055-99-6"	"BENSULFURON-METHYL;Bensulfuron methyl;83055-99-6"	4
"84-17-3"	"dienestrol;Dienoestrol;Dehydrostilbestrol"	4
"84-72-0"	"Ethyl phthalyl ethyl glycolate;84-72-0;Ethoxycarbonylmethyl ethyl phthalate"	4
"84-77-5"	"DIDECYL PHTHALATE;84-77-5;Di-n-decyl phthalate"	4
"84133-50-6"	";842-18-2;Dipotassium 7-hydroxynaphthalene-1,3-disulphonate"	4
"842-18-2"	"842-18-2;Dipotassium 7-hydroxynaphthalene-1,3-disulphonate;Dipotassium 2-Naphthol-6,8-disulfonate"	4
"84650-02-2"	";;"	4
"84650-03-3"	";;84852-53-9"	4
"84650-04-4"	";84852-53-9;1,2-Bis(perbromophenyl)ethane"	4
"84852-53-9"	"84852-53-9;1,2-Bis(perbromophenyl)ethane;decabromodiphenyl ethane"	4
"84961-70-6"	";Tetrahydrophthalimide;85-40-5"	4
"85-40-5"	"Tetrahydrophthalimide;85-40-5;1,2,3,6-TETRAHYDROPHTHALIMIDE"	4
"85-60-9"	"85-60-9;Santowhite;SANTOWHITE POWDER"	4
"85-86-9"	"Sudan III;Solvent red 23;85-86-9"	4
"85-91-6"	"Methyl 2-(methylamino)benzoate;85-91-6;Dimethyl anthranilate"	4
"85116-53-6"	";;"	4
"85116-59-2"	";;Benzenesulfonic acid, C10-14-alkyl derivs., sodium salts"	4
"85117-41-5"	";Benzenesulfonic acid, C10-14-alkyl derivs., sodium salts;NCGC00164362-01"	4
"85117-50-6"	"Benzenesulfonic acid, C10-14-alkyl derivs., sodium salts;NCGC00164362-01;Benzenesulfonic acid, mono-C10-13-alkyl derivs., sodium salts"	4
"85536-14-7"	";Hexaflumuron;86479-06-3"	4
"86479-06-3"	"Hexaflumuron;86479-06-3;N-((3,5-Dichloro-4-(1,1,2,2-tetrafluoroethoxy)phenyl)carbamoyl)-2,6-difluorobenzamide"	4
"86508-42-1"	"Perfluorodecane;307-45-9;Docosafluorodecane"	4
"866-81-9"	"COBALTOUS CITRATE;866-81-9;Cobalt citrate"	4
"867-27-6"	"Demeton-O-methyl;Methyl-demeton-O;Methyl-O-demeton"	4
"867-56-1"	"Sodium L-lactate;867-56-1;sodium (S)-2-hydroxypropanoate"	4
"867-81-2"	"SODIUM PANTOTHENATE;867-81-2;Sodium D-pantothenate"	4
"868-14-4"	"Potassium bitartrate;868-14-4;Potassium hydrogen tartrate"	4
"869-24-9"	"869-24-9;2-Chloro-N,N-diethylethanamine hydrochloride;2-Diethylaminoethylchloride hydrochloride"	4
"87-02-5"	"87-02-5;7-AMINO-4-HYDROXY-2-NAPHTHALENESULFONIC ACID;7-amino-4-hydroxynaphthalene-2-sulfonic acid"	4
"87-60-5"	"3-Chloro-2-methylaniline;87-60-5;3-Chloro-o-toluidine"	4
"87-67-2"	"87-67-2;CHOLINE BITARTRATE;Choline tartrate (1:1)"	4
"870-72-4"	"Sodium hydroxymethanesulfonate;870-72-4;Formaldehyde sodium bisulfite"	4
"872-36-6"	"VINYLENE CARBONATE;1,3-Dioxol-2-one;872-36-6"	4
"87820-88-0"	"Tralkoxydim;87820-88-0;Grasp"	4
"88-04-0"	"chloroxylenol;4-Chloro-3,5-dimethylphenol;88-04-0"	4
"88-51-7"	"2-Amino-4-chloro-5-methylbenzenesulfonic acid;88-51-7;4-Amino-2-chlorotoluene-5-sulfonic acid"	4
"89-00-9"	"quinolinic acid;Pyridine-2,3-dicarboxylic acid;2,3-pyridinedicarboxylic acid"	4
"89-05-4"	"PYROMELLITIC ACID;89-05-4;1,2,4,5-Benzenetetracarboxylic acid"	4
"89-87-2"	"4-NITRO-M-XYLENE;89-87-2;2,4-Dimethyl-1-nitrobenzene"	4
"89-92-9"	"2-Methylbenzyl bromide;89-92-9;1-(Bromomethyl)-2-methylbenzene"	4
"89347-09-1"	"2,5-Bis(tert-nonyldithio)-1,3,4-thiadiazole;89347-09-1;2,5-bis(2-methyloctan-2-yldisulfanyl)-1,3,4-thiadiazole"	4
"9000-01-5"	";;BROMELAIN"	4
"9000-90-2"	";BROMELAIN;MUXF"	4
"9001-00-7"	"BROMELAIN;MUXF;carbohydrate moiety of bromelain"	4
"9001-73-4"	"9001-99-4;Ribonuclease A;108333-82-0"	4
"9001-75-6"	";;"	4
"9001-92-7"	";;9002-07-7"	4
"9001-98-3"	";9002-07-7;TRYPSIN"	4
"9002-07-7"	"9002-07-7;TRYPSIN;Trypsin porcine pancreas"	4
"9002-18-0"	"Agar;9002-18-0;MFCD00081288"	4
"9002-91-9"	"METALDEHYDE;108-62-3;Metacetaldehyde"	4
"9003-13-8"	"29911-28-2;1-(2-Butoxy-1-methylethoxy)propan-2-ol;2-Propanol, 1-(2-butoxy-1-methylethoxy)-"	4
"9003-17-2"	"1,3-BUTADIENE;Buta-1,3-diene;BUTADIENE"	4
"9003-55-8"	"Plioflex;Butadiene-styrene rubber;Polystyrene-polybutadiene"	4
"9004-07-3"	"Chymotrypsin Substrate I, Colorimetric;CHYMOTRYPSIN;DTXSID30988741"	4
"9004-35-7"	";Dextrin;9004-53-9"	4
"9004-53-9"	"Dextrin;9004-53-9;Dextrins"	4
"9004-65-3"	";Glycol oleate;2-Hydroxyethyl oleate"	4
"9004-96-0"	"Glycol oleate;2-Hydroxyethyl oleate;4500-01-0"	4
"9004-98-2"	";Glycol stearate;2-Hydroxyethyl stearate"	4
"9004-99-3"	"Glycol stearate;2-Hydroxyethyl stearate;Ethylene glycol monostearate"	4
"9005-00-9"	"2-(Octadecyloxy)ethanol;2136-72-3;2-Octadecoxyethanol"	4
"9005-38-3"	"Sodium alginate;9005-38-3;D-Galacturonic acid sodium salt"	4
"9005-53-2"	";Polysorbate 20;Tween 20"	4
"9005-64-5"	"Polysorbate 20;Tween 20;9005-64-5"	4
"9005-70-3"	"Polyoxyethylene sorbitan trioleate;methyl 3-{[(1,3-benzodioxol-5-ylmethyl)amino]sulfonyl}thiophene-2-carboxylate;927625-87-4"	4
"9006-42-2"	"ZINEB;METIRAM;Polyram"	4
"9007-34-5"	";;CHLOROPRENE"	4
"9008-34-8"	";CHLOROPRENE;2-Chlorobuta-1,3-diene"	4
"9010-98-4"	"CHLOROPRENE;2-Chlorobuta-1,3-diene;2-Chloro-1,3-butadiene"	4
"9011-05-6"	"Urea formaldehyde;Polynoxylin;9011-05-6"	4
"9012-54-8"	";Dimethyloxosilane;dimethylsilanone"	4
"9016-00-6"	"Dimethyloxosilane;dimethylsilanone;47956-45-6"	4
"90218-35-2"	";;5-Methylhexyl acetate"	4
"9036-19-5"	";5-Methylhexyl acetate;Isoheptyl acetate"	4
"90438-79-2"	"5-Methylhexyl acetate;Isoheptyl acetate;Acetic acid, C6-8-branched alkyl esters"	4
"9050-36-6"	";Tetradecane;629-59-4"	4
"90622-46-1"	"Tetradecane;629-59-4;N-TETRADECANE"	4
"90622-47-2"	";;"	4
"90622-53-0"	";;"	4
"9080-17-5"	";;"	4
"9082-00-2"	";;91-93-0"	4
"90989-41-6"	";91-93-0;3,3'-DIMETHOXYBENZIDINE-4,4'-DIISOCYANATE"	4
"91-93-0"	"91-93-0;3,3'-DIMETHOXYBENZIDINE-4,4'-DIISOCYANATE;Dianisidine diisocyanate"	4
"91273-04-0"	"UNII-NM78SNH3G3;91273-04-0;1H-1,2,4-Triazole-1-methanamine, N,N-bis(2-ethylhexyl)-"	4
"915-67-3"	"AMARANTH;915-67-3;Acid red 27"	4
"91672-41-2"	"Phenol, 2-nonyl-, branched;EINECS 294-048-1;2-[(2S)-2-propylhexyl]phenol"	4
"917-58-8"	"Potassium ethoxide;Potassium ethanolate;917-58-8"	4
"91995-18-5"	";;"	4
"91995-38-9"	";;"	4
"91995-41-4"	";;"	4
"91995-49-2"	";;"	4
"91995-50-5"	";;pilocarpine"	4
"91995-68-5"	";pilocarpine;92-13-7"	4
"92-13-7"	"pilocarpine;92-13-7;Pilokarpin"	4
"92-77-3"	"Naphthol AS;92-77-3;3-Hydroxy-2-naphthanilide"	4
"92-94-4"	"p-Terphenyl;92-94-4;1,4-Diphenylbenzene"	4
"92045-14-2"	";;"	4
"92045-23-3"	";;"	4
"92045-29-9"	";;"	4
"92045-37-9"	";;"	4
"92045-50-6"	";;"	4
"92045-52-8"	";;"	4
"92045-53-9"	";;"	4
"92045-57-3"	";;"	4
"92045-59-5"	";;"	4
"92045-60-8"	";;"	4
"92045-63-1"	";;"	4
"92045-64-2"	";;"	4
"92045-77-7"	";;"	4
"92045-80-2"	";;"	4
"92062-15-2"	";;"	4
"92129-57-2"	";;HEXYLTRICHLOROSILANE"	4
"92704-41-1"	";HEXYLTRICHLOROSILANE;Trichloro(hexyl)silane"	4
"928-65-4"	"HEXYLTRICHLOROSILANE;Trichloro(hexyl)silane;928-65-4"	4
"928-96-1"	"cis-3-Hexen-1-ol;(Z)-Hex-3-en-1-ol;928-96-1"	4
"929-77-1"	"Methyl behenate;Methyl docosanoate;929-77-1"	4
"93165-19-6"	";;Nitrotriazolone"	4
"93165-55-0"	";Nitrotriazolone;s-Triazol-3-ol, 5-nitro-"	4
"932-64-9"	"Nitrotriazolone;s-Triazol-3-ol, 5-nitro-;932-64-9"	4
"933-75-5"	"2,3,6-TRICHLOROPHENOL;933-75-5;Phenol, 2,3,6-trichloro-"	4
"934-73-6"	"p-Chlorophenyl methyl sulfoxide;934-73-6;1-Chloro-4-(methylsulfinyl)benzene"	4
"935-92-2"	"935-92-2;Trimethylquinone;2,3,5-trimethylcyclohexa-2,5-diene-1,4-dione"	4
"935-95-5"	"2,3,5,6-TETRACHLOROPHENOL;935-95-5;Phenol, 2,3,5,6-tetrachloro-"	4
"93571-75-6"	";;"	4
"93572-35-1"	";;"	4
"93762-80-2"	";;4-tert-Butylbenzaldehyde"	4
"93763-33-8"	";4-tert-Butylbenzaldehyde;939-97-9"	4
"939-97-9"	"4-tert-Butylbenzaldehyde;939-97-9;4-(tert-Butyl)benzaldehyde"	4
"93924-07-3"	"DODECANE;n-Dodecane;112-40-3"	4
"93924-10-8"	";;"	4
"93924-11-9"	";;94-28-0"	4
"93924-33-5"	";94-28-0;TRIETHYLENE GLYCOL BIS(2-ETHYLHEXANOATE)"	4
"94-28-0"	"94-28-0;TRIETHYLENE GLYCOL BIS(2-ETHYLHEXANOATE);Flexol plasticizer 3GO"	4
"94-52-0"	"5-NITROBENZIMIDAZOLE;94-52-0;6-Nitrobenzimidazole"	4
"94-58-6"	"Dihydrosafrole;5-Propyl-1,3-benzodioxole;94-58-6"	4
"94-70-2"	"o-Phenetidine;2-ETHOXYANILINE;94-70-2"	4
"94-81-5"	"MCPB;4-(4-Chloro-2-methylphenoxy)butanoic acid;94-81-5"	4
"94094-93-6"	";;95235-30-6"	4
"94114-03-1"	";95235-30-6;4-((4-Isopropoxyphenyl)sulfonyl)phenol"	4
"95235-30-6"	"95235-30-6;4-((4-Isopropoxyphenyl)sulfonyl)phenol;4-hydroxy-4'-isopropoxydiphenylsulfone"	4
"95465-89-7"	";2-Methylbutyraldehyde;2-METHYLBUTANAL"	4
"96-17-3"	"2-Methylbutyraldehyde;2-METHYLBUTANAL;96-17-3"	4
"96-32-2"	"Methyl bromoacetate;96-32-2;methyl 2-bromoacetate"	4
"96-54-8"	"1-Methyl-1H-pyrrole;1-Methylpyrrole;N-METHYLPYRROLE"	4
"96-96-8"	"4-Methoxy-2-nitroaniline;96-96-8;2-Nitro-4-methoxyaniline"	4
"960-71-4"	"Triphenylborane;960-71-4;Triphenylboron"	4
"96182-53-5"	"Tebupirimfos;Tebupirimphos;Phostebupirim"	4
"96489-71-3"	"Pyridaben;96489-71-3;Sanmite"	4
"968-81-0"	"acetohexamide;968-81-0;Dymelor"	4
"97-62-1"	"ETHYL ISOBUTYRATE;97-62-1;Ethyl 2-methylpropanoate"	4
"97-94-9"	"Triethylborane;97-94-9;TRIETHYLBORON"	4
"97-96-1"	"2-Ethylbutanal;2-ETHYLBUTYRALDEHYDE;97-96-1"	4
"98-10-2"	"BENZENESULFONAMIDE;98-10-2;Benzenesulphonamide"	4
"98-12-4"	"CYCLOHEXYLTRICHLOROSILANE;Trichloro(cyclohexyl)silane;98-12-4"	4
"98-48-6"	"1,3-Benzenedisulfonic acid;benzene-1,3-disulfonic acid;98-48-6"	4
"98-57-7"	"4-Chlorophenyl methyl sulfone;98-57-7;1-CHLORO-4-(METHYLSULFONYL)BENZENE"	4
"98-96-4"	"pyrazinamide;pyrazinecarboxamide;98-96-4"	4
"98219-47-7"	";Fosthiazate;98886-44-3"	4
"98886-44-3"	"Fosthiazate;98886-44-3;Nemathorin"	4
"99-30-9"	"2,6-DICHLORO-4-NITROANILINE;Dicloran;99-30-9"	4
"99-66-1"	"VALPROIC ACID;2-Propylpentanoic acid;99-66-1"	4
"99-83-2"	"ALPHA-PHELLANDRENE;99-83-2;p-Mentha-1,5-diene"	4
"99-88-7"	"4-ISOPROPYLANILINE;99-88-7;Cumidine"	4
"99-91-2"	"4'-Chloroacetophenone;1-(4-Chlorophenyl)ethanone;99-91-2"	4
"992-59-6"	"Benzopurpurine 4B;992-59-6;C.I. Direct Red 2"	4
"993-00-0"	"993-00-0;Chloro(methyl)silane;Methylchlorosilane"	4
"995-33-5"	"Butyl 4,4-bis(tert-butyldioxy)valerate;995-33-5;butyl 4,4-bis(tert-butylperoxy)pentanoate"	4
"998-30-1"	"TRIETHOXYSILANE;998-30-1;Silane, triethoxy-"	4
"100-11-8"	"4-Nitrobenzyl bromide;100-11-8;p-Nitrobenzyl bromide"	3
"100-12-9"	"4-ETHYLNITROBENZENE;100-12-9;1-Ethyl-4-nitrobenzene"	3
"100-15-2"	"N-Methyl-4-nitroaniline;100-15-2;Benzenamine, N-methyl-4-nitro-"	3
"100-48-1"	"4-CYANOPYRIDINE;Isonicotinonitrile;100-48-1"	3
"100-55-0"	"3-PYRIDINEMETHANOL;100-55-0;Nicotinyl alcohol"	3
"100-80-1"	"3-Methylstyrene;1-Methyl-3-vinylbenzene;3-Vinyltoluene"	3
"100-93-6"	"Aranox;100-93-6;p-(p-Toluenesulfonamido)diphenylamine"	3
"1000-82-4"	"(HYDROXYMETHYL)UREA;Methylolurea;N-(Hydroxymethyl)urea"	3
"10004-44-1"	"Hymexazol;10004-44-1;3-Hydroxy-5-methylisoxazole"	3
"100181-71-3"	"ISOBUTYL 3,4-EPOXYBUTYRATE;100181-71-3;2-methylpropyl 2-(oxiran-2-yl)acetate"	3
"1002-67-1"	"1-ETHOXY-2-(2-METHOXYETHOXY)ETHANE;1002-67-1;Diethylene glycol ethyl methyl ether"	3
"1002-69-3"	"1-CHLORODECANE;1002-69-3;Decyl chloride"	3
"10022-28-3"	"1,1-Dimethoxyoctane;10022-28-3;Octanal dimethyl acetal"	3
"10024-93-8"	";Platinum(II) chloride;10025-65-7"	3
"10025-65-7"	"Platinum(II) chloride;10025-65-7;Platinum dichloride"	3
"10025-68-0"	"Diselenium dichloride;10025-68-0;Selenium chloride (Se2Cl2)"	3
"10025-85-1"	"Nitrogen trichloride;Trichloramine;Agene"	3
"10026-00-3"	";Selenium tetrachloride;10026-03-6"	3
"10026-03-6"	"Selenium tetrachloride;10026-03-6;Selenium chloride (SeCl4), (T-4)-"	3
"10026-07-0"	"Tellurium tetrachloride;10026-07-0;TELLURIUM CHLORIDE"	3
"10026-17-2"	"Cobalt(II) fluoride;10026-17-2;Cobalt difluoride"	3
"10026-18-3"	"Cobalt(III) fluoride;Cobalt fluoride (CoF3);10026-18-3"	3
"10031-18-2"	";Lead(II) bromide;10031-22-8"	3
"10031-22-8"	"Lead(II) bromide;10031-22-8;Lead dibromide"	3
"10031-43-3"	"Copper(II) nitrate trihydrate;10031-43-3;Cupric nitrate trihydrate"	3
"10031-59-1"	"THALLIUM SULFATE;Thallium(I) sulfate;Thallous sulfate"	3
"10032-02-7"	"Geranyl hexanoate;Geranyl caproate;10032-02-7"	3
"10034-77-2"	";Magnesium sulfate heptahydrate;10034-99-8"	3
"10034-99-8"	"Magnesium sulfate heptahydrate;10034-99-8;Epsom salts"	3
"10036-47-2"	"Tetrafluorohydrazine;Dinitrogen tetrafluoride;Perfluorohydrazine"	3
